³¯Â¥,breakfast_embedding,lunch_embedding,dinner_embedding
2023-04-14,20.953602266594633,43.29970662905502,20.848845598845603
2023-04-15,0.0,21.64985331452751,41.697691197691206
2023-04-16,41.907204533189265,21.64985331452751,41.697691197691206
2023-04-17,20.953602266594633,43.29970662905502,20.848845598845603
2023-04-18,41.907204533189265,43.29970662905502,41.697691197691206
2023-04-19,41.907204533189265,21.64985331452751,20.848845598845603
2023-04-20,41.907204533189265,21.64985331452751,41.697691197691206
2023-04-21,62.8608067997839,43.29970662905502,41.697691197691206
2023-04-22,20.953602266594633,21.64985331452751,20.848845598845603
2023-04-23,20.953602266594633,21.64985331452751,41.697691197691206
2023-04-24,20.953602266594633,43.29970662905502,41.697691197691206
2023-04-25,0.0,43.29970662905502,20.848845598845603
2023-04-26,20.953602266594633,43.29970662905502,41.697691197691206
2023-04-27,20.953602266594633,21.64985331452751,41.697691197691206
2023-04-28,20.953602266594633,43.29970662905502,41.697691197691206
2023-04-29,0.0,21.64985331452751,20.848845598845603
2023-04-30,41.907204533189265,43.29970662905502,20.848845598845603
2023-05-01,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-02,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-03,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-04,41.907204533189265,21.64985331452751,20.848845598845603
2023-05-05,0.0,43.29970662905502,20.848845598845603
2023-05-06,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-07,0.0,21.64985331452751,20.848845598845603
2023-05-08,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-09,20.953602266594633,43.29970662905502,20.848845598845603
2023-05-10,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-11,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-12,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-13,20.953602266594633,21.64985331452751,20.848845598845603
2023-05-14,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-15,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-16,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-17,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-18,41.907204533189265,21.64985331452751,41.697691197691206
2023-05-19,41.907204533189265,43.29970662905502,20.848845598845603
2023-05-20,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-21,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-22,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-23,20.953602266594633,43.29970662905502,41.697691197691206
2023-05-24,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-25,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-26,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-27,20.953602266594633,43.29970662905502,20.848845598845603
2023-05-28,20.953602266594633,21.64985331452751,41.697691197691206
2023-05-29,41.907204533189265,21.64985331452751,20.848845598845603
2023-05-30,41.907204533189265,43.29970662905502,41.697691197691206
2023-05-31,41.907204533189265,21.64985331452751,41.697691197691206
2023-06-01,20.953602266594633,43.29970662905502,20.848845598845603
2023-06-02,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-03,20.953602266594633,43.29970662905502,20.848845598845603
2023-06-04,20.953602266594633,43.29970662905502,20.848845598845603
2023-06-05,41.907204533189265,43.29970662905502,20.848845598845603
2023-06-06,20.953602266594633,21.64985331452751,41.697691197691206
2023-06-07,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-08,41.907204533189265,43.29970662905502,20.848845598845603
2023-06-09,41.907204533189265,43.29970662905502,41.697691197691206
2023-06-10,20.953602266594633,21.64985331452751,41.697691197691206
2023-06-11,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-12,41.907204533189265,43.29970662905502,20.848845598845603
2023-06-13,41.907204533189265,21.64985331452751,20.848845598845603
2023-06-14,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-15,41.907204533189265,43.29970662905502,0.0
2023-06-16,41.907204533189265,21.64985331452751,41.697691197691206
2023-06-17,20.953602266594633,21.64985331452751,41.697691197691206
2023-06-18,20.953602266594633,43.29970662905502,20.848845598845603
2023-06-19,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-20,41.907204533189265,21.64985331452751,41.697691197691206
2023-06-21,20.953602266594633,21.64985331452751,20.848845598845603
2023-06-22,20.953602266594633,21.64985331452751,20.848845598845603
2023-06-23,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-24,20.953602266594633,21.64985331452751,41.697691197691206
2023-06-25,41.907204533189265,43.29970662905502,20.848845598845603
2023-06-26,41.907204533189265,43.29970662905502,41.697691197691206
2023-06-27,41.907204533189265,43.29970662905502,41.697691197691206
2023-06-28,20.953602266594633,43.29970662905502,41.697691197691206
2023-06-29,20.953602266594633,43.29970662905502,20.848845598845603
2023-06-30,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-01,20.953602266594633,21.64985331452751,41.697691197691206
2023-07-02,41.907204533189265,43.29970662905502,20.848845598845603
2023-07-03,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-04,0.0,43.29970662905502,41.697691197691206
2023-07-05,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-06,20.953602266594633,43.29970662905502,41.697691197691206
2023-07-07,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-08,20.953602266594633,0.0,41.697691197691206
2023-07-09,20.953602266594633,43.29970662905502,20.848845598845603
2023-07-10,41.907204533189265,43.29970662905502,20.848845598845603
2023-07-11,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-12,20.953602266594633,43.29970662905502,41.697691197691206
2023-07-13,41.907204533189265,0.0,20.848845598845603
2023-07-14,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-15,0.0,21.64985331452751,41.697691197691206
2023-07-16,20.953602266594633,43.29970662905502,20.848845598845603
2023-07-17,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-18,41.907204533189265,21.64985331452751,41.697691197691206
2023-07-19,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-20,41.907204533189265,43.29970662905502,0.0
2023-07-21,41.907204533189265,43.29970662905502,20.848845598845603
2023-07-22,20.953602266594633,21.64985331452751,41.697691197691206
2023-07-23,20.953602266594633,21.64985331452751,62.54653679653681
2023-07-24,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-25,41.907204533189265,43.29970662905502,20.848845598845603
2023-07-26,41.907204533189265,21.64985331452751,41.697691197691206
2023-07-27,20.953602266594633,21.64985331452751,41.697691197691206
2023-07-28,41.907204533189265,43.29970662905502,41.697691197691206
2023-07-29,20.953602266594633,21.64985331452751,41.697691197691206
2023-07-30,41.907204533189265,43.29970662905502,20.848845598845603
2023-07-31,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-01,41.907204533189265,21.64985331452751,20.848845598845603
2023-08-02,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-03,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-04,20.953602266594633,21.64985331452751,41.697691197691206
2023-08-05,0.0,21.64985331452751,41.697691197691206
2023-08-06,41.907204533189265,21.64985331452751,41.697691197691206
2023-08-07,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-08,41.907204533189265,43.29970662905502,20.848845598845603
2023-08-09,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-10,20.953602266594633,43.29970662905502,20.848845598845603
2023-08-11,20.953602266594633,43.29970662905502,41.697691197691206
2023-08-12,0.0,0.0,41.697691197691206
2023-08-13,41.907204533189265,43.29970662905502,20.848845598845603
2023-08-14,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-15,20.953602266594633,43.29970662905502,41.697691197691206
2023-08-16,41.907204533189265,21.64985331452751,20.848845598845603
2023-08-17,0.0,21.64985331452751,41.697691197691206
2023-08-18,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-19,0.0,21.64985331452751,41.697691197691206
2023-08-20,41.907204533189265,43.29970662905502,20.848845598845603
2023-08-21,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-22,0.0,21.64985331452751,41.697691197691206
2023-08-23,20.953602266594633,43.29970662905502,41.697691197691206
2023-08-24,41.907204533189265,43.29970662905502,20.848845598845603
2023-08-25,41.907204533189265,43.29970662905502,41.697691197691206
2023-08-26,0.0,0.0,20.848845598845603
2023-08-27,20.953602266594633,43.29970662905502,20.848845598845603
2023-08-28,41.907204533189265,21.64985331452751,41.697691197691206
2023-08-29,41.907204533189265,21.64985331452751,41.697691197691206
2023-08-30,20.953602266594633,21.64985331452751,20.848845598845603
2023-08-31,41.907204533189265,43.29970662905502,20.848845598845603
2023-09-01,20.953602266594633,43.29970662905502,20.848845598845603
2023-09-02,20.953602266594633,0.0,41.697691197691206
2023-09-03,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-04,62.8608067997839,21.64985331452751,41.697691197691206
2023-09-05,20.953602266594633,43.29970662905502,41.697691197691206
2023-09-06,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-07,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-08,20.953602266594633,43.29970662905502,41.697691197691206
2023-09-09,20.953602266594633,21.64985331452751,20.848845598845603
2023-09-10,20.953602266594633,43.29970662905502,41.697691197691206
2023-09-11,41.907204533189265,43.29970662905502,20.848845598845603
2023-09-12,41.907204533189265,21.64985331452751,20.848845598845603
2023-09-13,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-14,0.0,21.64985331452751,41.697691197691206
2023-09-15,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-16,0.0,0.0,41.697691197691206
2023-09-17,20.953602266594633,21.64985331452751,41.697691197691206
2023-09-18,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-19,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-20,20.953602266594633,21.64985331452751,41.697691197691206
2023-09-21,20.953602266594633,21.64985331452751,41.697691197691206
2023-09-22,20.953602266594633,21.64985331452751,41.697691197691206
2023-09-23,20.953602266594633,21.64985331452751,41.697691197691206
2023-09-24,20.953602266594633,43.29970662905502,20.848845598845603
2023-09-25,41.907204533189265,43.29970662905502,41.697691197691206
2023-09-26,41.907204533189265,21.64985331452751,41.697691197691206
2023-09-27,20.953602266594633,43.29970662905502,41.697691197691206
2023-09-28,0.0,0.0,41.697691197691206
2023-09-29,41.907204533189265,21.64985331452751,41.697691197691206
2023-09-30,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-01,41.907204533189265,21.64985331452751,41.697691197691206
2023-10-02,41.907204533189265,21.64985331452751,41.697691197691206
2023-10-03,41.907204533189265,21.64985331452751,0.0
2023-10-04,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-05,41.907204533189265,43.29970662905502,20.848845598845603
2023-10-06,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-07,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-08,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-09,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-10,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-11,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-12,0.0,21.64985331452751,41.697691197691206
2023-10-13,41.907204533189265,21.64985331452751,41.697691197691206
2023-10-14,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-15,41.907204533189265,43.29970662905502,41.697691197691206
2023-10-16,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-17,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-18,41.907204533189265,21.64985331452751,41.697691197691206
2023-10-19,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-20,41.907204533189265,21.64985331452751,20.848845598845603
2023-10-21,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-22,41.907204533189265,21.64985331452751,20.848845598845603
2023-10-23,41.907204533189265,21.64985331452751,41.697691197691206
2023-10-24,0.0,43.29970662905502,20.848845598845603
2023-10-25,20.953602266594633,43.29970662905502,20.848845598845603
2023-10-26,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-27,41.907204533189265,43.29970662905502,0.0
2023-10-28,20.953602266594633,21.64985331452751,20.848845598845603
2023-10-29,20.953602266594633,43.29970662905502,41.697691197691206
2023-10-30,20.953602266594633,21.64985331452751,41.697691197691206
2023-10-31,41.907204533189265,43.29970662905502,41.697691197691206
2023-11-01,41.907204533189265,43.29970662905502,20.848845598845603
2023-11-02,41.907204533189265,43.29970662905502,20.848845598845603
2023-11-03,41.907204533189265,21.64985331452751,20.848845598845603
2023-11-04,0.0,21.64985331452751,41.697691197691206
2023-11-05,20.953602266594633,21.64985331452751,20.848845598845603
2023-11-06,20.953602266594633,43.29970662905502,41.697691197691206
2023-11-07,20.953602266594633,43.29970662905502,41.697691197691206
2023-11-08,20.953602266594633,0.0,20.848845598845603
2023-11-09,41.907204533189265,43.29970662905502,41.697691197691206
2023-11-10,0.0,21.64985331452751,41.697691197691206
2023-11-11,0.0,21.64985331452751,41.697691197691206
2023-11-12,41.907204533189265,21.64985331452751,41.697691197691206
2023-11-13,20.953602266594633,43.29970662905502,20.848845598845603
2023-11-14,0.0,43.29970662905502,20.848845598845603
2023-11-15,41.907204533189265,21.64985331452751,41.697691197691206
2023-11-16,41.907204533189265,21.64985331452751,41.697691197691206
2023-11-17,20.953602266594633,21.64985331452751,41.697691197691206
2023-11-18,0.0,21.64985331452751,41.697691197691206
2023-11-19,41.907204533189265,43.29970662905502,20.848845598845603
2023-11-20,20.953602266594633,43.29970662905502,41.697691197691206
2023-11-21,20.953602266594633,21.64985331452751,20.848845598845603
2023-11-22,41.907204533189265,43.29970662905502,41.697691197691206
2023-11-23,41.907204533189265,21.64985331452751,41.697691197691206
2023-11-24,41.907204533189265,43.29970662905502,20.848845598845603
2023-11-25,0.0,21.64985331452751,41.697691197691206
2023-11-26,20.953602266594633,43.29970662905502,20.848845598845603
2023-11-27,20.953602266594633,43.29970662905502,0.0
2023-11-28,20.953602266594633,43.29970662905502,20.848845598845603
2023-11-29,0.0,43.29970662905502,41.697691197691206
2023-11-30,20.953602266594633,21.64985331452751,20.848845598845603
2023-12-01,41.907204533189265,21.64985331452751,41.697691197691206
2023-12-02,0.0,43.29970662905502,20.848845598845603
2023-12-03,41.907204533189265,21.64985331452751,41.697691197691206
2023-12-04,41.907204533189265,43.29970662905502,41.697691197691206
2023-12-05,41.907204533189265,43.29970662905502,41.697691197691206
2023-12-06,41.907204533189265,21.64985331452751,20.848845598845603
2023-12-07,20.953602266594633,21.64985331452751,20.848845598845603
2023-12-08,20.953602266594633,21.64985331452751,41.697691197691206
2023-12-09,20.953602266594633,21.64985331452751,41.697691197691206
2023-12-10,20.953602266594633,43.29970662905502,20.848845598845603
2023-12-11,20.953602266594633,21.64985331452751,41.697691197691206
2023-12-12,20.953602266594633,43.29970662905502,20.848845598845603
2023-12-13,41.907204533189265,21.64985331452751,41.697691197691206
2023-12-14,20.953602266594633,43.29970662905502,20.848845598845603
2023-12-15,41.907204533189265,43.29970662905502,41.697691197691206
2023-12-16,20.953602266594633,43.29970662905502,20.848845598845603
2023-12-17,41.907204533189265,43.29970662905502,41.697691197691206
2023-12-18,41.907204533189265,43.29970662905502,41.697691197691206
2023-12-19,20.953602266594633,43.29970662905502,41.697691197691206
2023-12-20,41.907204533189265,43.29970662905502,20.848845598845603
2023-12-21,0.0,43.29970662905502,41.697691197691206
2023-12-22,41.907204533189265,21.64985331452751,20.848845598845603
2023-12-23,20.953602266594633,43.29970662905502,20.848845598845603
2023-12-24,20.953602266594633,21.64985331452751,20.848845598845603
2023-12-25,20.953602266594633,21.64985331452751,41.697691197691206
2023-12-26,20.953602266594633,43.29970662905502,41.697691197691206
2023-12-27,41.907204533189265,21.64985331452751,41.697691197691206
2023-12-28,0.0,43.29970662905502,41.697691197691206
2023-12-29,20.953602266594633,21.64985331452751,41.697691197691206
2023-12-30,20.953602266594633,21.64985331452751,20.848845598845603
2023-12-31,41.907204533189265,21.64985331452751,41.697691197691206
2024-01-01,20.953602266594633,43.29970662905502,20.848845598845603
2024-01-02,41.907204533189265,43.29970662905502,41.697691197691206
2024-01-03,0.0,21.64985331452751,41.697691197691206
2024-01-04,41.907204533189265,21.64985331452751,41.697691197691206
2024-01-05,41.907204533189265,21.64985331452751,20.848845598845603
2024-01-06,0.0,43.29970662905502,20.848845598845603
2024-01-07,20.953602266594633,43.29970662905502,41.697691197691206
2024-01-08,41.907204533189265,43.29970662905502,20.848845598845603
2024-01-09,0.0,21.64985331452751,41.697691197691206
2024-01-10,41.907204533189265,43.29970662905502,41.697691197691206
2024-01-11,20.953602266594633,21.64985331452751,41.697691197691206
2024-01-12,41.907204533189265,43.29970662905502,20.848845598845603
2024-01-13,20.953602266594633,21.64985331452751,20.848845598845603
2024-01-14,20.953602266594633,21.64985331452751,41.697691197691206
2024-01-15,41.907204533189265,21.64985331452751,20.848845598845603
2024-01-16,20.953602266594633,43.29970662905502,41.697691197691206
2024-01-17,41.907204533189265,43.29970662905502,20.848845598845603
2024-01-18,62.8608067997839,0.0,41.697691197691206
2024-01-19,20.953602266594633,21.64985331452751,41.697691197691206
2024-01-20,0.0,21.64985331452751,41.697691197691206
2024-01-21,20.953602266594633,43.29970662905502,41.697691197691206
2024-01-22,20.953602266594633,21.64985331452751,41.697691197691206
2024-01-23,20.953602266594633,21.64985331452751,41.697691197691206
2024-01-24,0.0,43.29970662905502,41.697691197691206
2024-01-25,20.953602266594633,43.29970662905502,20.848845598845603
2024-01-26,41.907204533189265,21.64985331452751,41.697691197691206
2024-01-27,0.0,43.29970662905502,41.697691197691206
2024-01-28,41.907204533189265,21.64985331452751,41.697691197691206
2024-01-29,20.953602266594633,43.29970662905502,41.697691197691206
2024-01-30,41.907204533189265,21.64985331452751,20.848845598845603
2024-01-31,20.953602266594633,43.29970662905502,20.848845598845603
2024-02-01,0.0,21.64985331452751,41.697691197691206
2024-02-02,41.907204533189265,43.29970662905502,0.0
2024-02-03,0.0,21.64985331452751,41.697691197691206
2024-02-04,20.953602266594633,21.64985331452751,20.848845598845603
2024-02-05,41.907204533189265,43.29970662905502,41.697691197691206
2024-02-06,0.0,43.29970662905502,41.697691197691206
2024-02-07,20.953602266594633,43.29970662905502,41.697691197691206
2024-02-08,41.907204533189265,0.0,20.848845598845603
2024-02-09,0.0,0.0,41.697691197691206
2024-02-10,41.907204533189265,43.29970662905502,41.697691197691206
2024-02-11,41.907204533189265,43.29970662905502,41.697691197691206
2024-02-12,20.953602266594633,21.64985331452751,41.697691197691206
2024-02-13,41.907204533189265,43.29970662905502,20.848845598845603
2024-02-14,20.953602266594633,43.29970662905502,20.848845598845603
2024-02-15,20.953602266594633,21.64985331452751,20.848845598845603
2024-02-16,20.953602266594633,21.64985331452751,20.848845598845603
2024-02-17,0.0,21.64985331452751,41.697691197691206
2024-02-18,20.953602266594633,43.29970662905502,41.697691197691206
2024-02-19,20.953602266594633,21.64985331452751,20.848845598845603
2024-02-20,0.0,21.64985331452751,20.848845598845603
2024-02-21,41.907204533189265,43.29970662905502,20.848845598845603
2024-02-22,41.907204533189265,21.64985331452751,20.848845598845603
2024-02-23,20.953602266594633,43.29970662905502,41.697691197691206
2024-02-24,20.953602266594633,21.64985331452751,20.848845598845603
2024-02-25,41.907204533189265,43.29970662905502,41.697691197691206
2024-02-26,20.953602266594633,43.29970662905502,41.697691197691206
2024-02-27,41.907204533189265,21.64985331452751,20.848845598845603
2024-02-28,41.907204533189265,0.0,20.848845598845603
2024-02-29,0.0,43.29970662905502,20.848845598845603
2024-03-01,20.953602266594633,43.29970662905502,41.697691197691206
2024-03-02,20.953602266594633,21.64985331452751,41.697691197691206
2024-03-03,41.907204533189265,21.64985331452751,20.848845598845603
2024-03-04,41.907204533189265,43.29970662905502,20.848845598845603
2024-03-05,0.0,43.29970662905502,41.697691197691206
2024-03-06,41.907204533189265,21.64985331452751,41.697691197691206
