날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2021-03-10,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",순두부된장국,"[3.0, 0.0, 1.0, [1, 0, 0, 0, 0]]",아욱고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",14,2,23
2021-03-11,계란국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",오리탕,"[11.84, 7.94, 17.76, [1, 0, 0, 0, 0]]",12,5,8
2021-03-12,맛김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",쭈삼불고기,"[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]",닭튀김,"[7.49, 12.58, 16.03, [1, 0, 0, 0, 0]]",3,1,1
2021-03-13,,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기버섯장조림,"[0, 0, 0, [0, 0, 0, 0, 1]]",깻잎찜,"[0.73, 0.04, 0.46, [1, 0, 0, 0, 0]]",14,1,1
2021-03-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",버섯두부탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",102,13,13
2021-03-15,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",70,26,46
2021-03-16,멸치비엔나볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",근대콩나물조개국,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부백탕,"[6.0, 7.0, 11.0, [1, 0, 0, 0, 0]]",2,13,1
2021-03-17,계란조갯살찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",무청시래기국,"[26.0, 10.0, 5.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",20,6,6
2021-03-18,돼지고기콩나물찌개,"[17.0, 4.0, 12.0, [1, 0, 0, 0, 0]]",새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",달래된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,14,1
2021-03-19,감자국,"[9.86, 3.52, 4.54, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",계란국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",7,30,5
2021-03-20,포도 주스,"[37.85, 0.2, 1.42, [1, 0, 0, 0, 0]]",어묵김칫국,"[0, 0, 0, [0, 0, 0, 0, 1]]",무국,"[5.51, 2.66, 1.1, [1, 0, 0, 0, 0]]",1,8,5
2021-03-21,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",102,2,45
2021-03-22,돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",34,2,1
2021-03-23,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",버섯육개장,"[9.0, 2.9, 8.0, [1, 0, 0, 0, 0]]",1,6,21
2021-03-24,꼬꼬떡국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",17,18,28
2021-03-25,근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",굴맑은짬뽕,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈까스치즈버거,"[56.0, 20.0, 18.0, [1, 0, 0, 0, 0]]",9,3,4
2021-03-26,버섯두부탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",7,2,16
2021-03-27,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",계란국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",27,4,11
2021-03-28,무국,"[5.51, 2.66, 1.1, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,6,46
2021-03-29,된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",오리탕,"[11.84, 7.94, 17.76, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",5,2,41
2021-03-30,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",근대콩나물조개국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기무찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",102,13,4
2021-03-31,감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,6,14
2021-04-01,감자국,"[9.86, 3.52, 4.54, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",새우순살맑은짬뽕,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,30,1
2021-04-02,달래된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",계란국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",들깨버섯국,"[53.0, 1.3, 14.0, [1, 0, 0, 0, 0]]",1,4,1
2021-04-03,무국,"[5.51, 2.66, 1.1, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",7,18,41
2021-04-04,피망잡채,"[0, 0, 0, [0, 0, 0, 0, 1]]",버섯야채볶음,"[6.3, 2.39, 3.27, [1, 0, 0, 0, 0]]",닭갈비,"[14.39, 8.99, 13.4, [1, 0, 0, 0, 0]]",1,1,4
2021-04-05,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",돼지고기무찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",102,9,4
2021-04-06,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",14,20,45
2021-04-07,햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자채볶음,"[15.24, 6.03, 1.63, [1, 0, 0, 0, 0]]",11,43,1
2021-04-08,순두부백탕,"[6.0, 7.0, 11.0, [1, 0, 0, 0, 0]]",햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",1,5,18
2021-04-09,쇠고기달래된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",버섯두부탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치짜글이찌개,"[89.0, 5.0, 14.0, [1, 0, 0, 0, 0]]",5,7,3
2021-04-10,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",버섯육개장,"[9.0, 2.9, 8.0, [1, 0, 0, 0, 0]]",27,24,21
2021-04-11,근대콩나물조개국,"[0, 0, 0, [0, 0, 0, 0, 1]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",무국,"[5.51, 2.66, 1.1, [1, 0, 0, 0, 0]]",13,6,5
2021-04-12,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",돼지고기육개장,"[6.0, 4.3, 8.0, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",35,6,1
2021-04-13,햄감자찌개,"[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]",팽이버섯국,"[6.1, 0.7, 1.4, [1, 0, 0, 0, 0]]",계란국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",1,3,5
2021-04-14,된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",자장면,"[129.41, 19.98, 26.81, [1, 0, 0, 0, 0]]",5,4,8
2021-04-15,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",102,30,6
2021-04-16,감자호박국,"[0, 0, 0, [0, 0, 0, 0, 1]]",계란조갯살찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",20,14,1
2021-04-17,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",순두부된장국,"[3.0, 0.0, 1.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",20,2,18
